system:index,area,date,lake_id,.geo
00000000000000000029_20210828T090549_20210828T091054_T36VXN,0.0011022674567166305,2021-08-240,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20210828T090549_20210828T091054_T37VCG,0.0011029839944905137,2021-08-240,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20210828T090549_20210828T091054_T37VCH,0.0011029839944905137,2021-08-240,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20210830T085601_20210830T085557_T36VXN,6.268918455456457e-05,2021-08-242,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20210830T085601_20210830T085557_T37VCG,5.1310419075643154e-05,2021-08-242,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20210830T085601_20210830T085557_T37VCH,5.1310419075643154e-05,2021-08-242,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20210902T090601_20210902T091315_T36VXN,0.0014009764774050102,2021-09-245,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20210902T090601_20210902T091315_T37VCG,0.0014059012246233865,2021-09-245,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20210902T090601_20210902T091315_T37VCH,0.0014059012246233865,2021-09-245,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20210909T085601_20210909T085555_T36VXN,0.0009559640620027337,2021-09-252,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20210909T085601_20210909T085555_T37VCG,0.0009523997762015148,2021-09-252,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20210909T085601_20210909T085555_T37VCH,0.0009523997762015148,2021-09-252,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20210927T090659_20210927T090901_T36VXN,5.976482768905335e-05,2021-09-270,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20210927T090659_20210927T090901_T37VCG,6.275872420954295e-05,2021-09-270,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20210927T090659_20210927T090901_T37VCH,6.275872420954295e-05,2021-09-270,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20210929T085751_20210929T085747_T36VXN,3.278004908862736e-05,2021-09-272,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20210929T085751_20210929T085747_T37VCG,3.431843698815008e-05,2021-09-272,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20210929T085751_20210929T085747_T37VCH,3.385277406170561e-05,2021-09-272,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20211004T085729_20211004T090059_T36VXN,0.0013051830013006774,2021-10-277,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20211004T085729_20211004T090059_T37VCG,0.001289389023799257,2021-10-277,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20211004T085729_20211004T090059_T37VCH,0.001289389023799257,2021-10-277,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20211007T090749_20211007T090750_T36VXN,0.0012941360373810637,2021-10-280,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20211007T090749_20211007T090750_T37VCG,0.0012992734694624354,2021-10-280,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20211007T090749_20211007T090750_T37VCH,0.0012992734694624354,2021-10-280,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20211017T090859_20211017T090859_T36VXN,0.0009081301127106719,2021-10-290,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20211017T090859_20211017T090859_T37VCG,0.0009119066472256341,2021-10-290,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20211017T090859_20211017T090859_T37VCH,0.0009119066472256341,2021-10-290,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20211021T084919_20211021T084917_T37VCG,3.8043888578414574e-06,2021-10-294,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20211021T084919_20211021T084917_T37VCH,3.8043888578414574e-06,2021-10-294,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
